family	region	genome	locus_tag	original_product	transferred_product	origin	source_genomes	n_sources	n_agree	n_disagree	group_size
1	JABDZC010000004.1.region001	Pantoea_ananatis_PANS_200_2	ctg13_260			none					135
1	JALKJR010000003.1.region001	Pantoea_ananatis_18-1	ctg14_151			none					135
1	JABEAD010000005.1.region001	Pantoea_ananatis_PNA_07_7	ctg13_147			none					135
1	JABDYT010000004.1.region001	Pantoea_ananatis_PANS_1_6	ctg10_241			none					135
1	JABEAX010000006.1.region001	Pantoea_ananatis_PNA_200_12	ctg20_168			none					135
1	QICU01000004.1.region001	Pantoea_ananatis_PNA_07-1	recovered_QICU01000004.1_0022	hypothetical		none					135
1	JALKKL010000002.1.region001	Pantoea_ananatis_1-5	ctg14_221			none					135
1	JABEAV010000002.1.region001	Pantoea_ananatis_PNA_200_10	ctg12_254			none					135
1	JABEBC010000003.1.region001	Pantoea_ananatis_PNA_97_11	ctg19_313			none					135
1	FUXY01000003.1.region001	Pantoea_ananatis_NFIX48	recovered_FUXY01000003.1_0019	hypothetical		none					135
1	JABEBK010000004.1.region001	Pantoea_ananatis_PNA_98_8	ctg19_272			none					135
1	JALKLG010000003.1.region001	Pantoea_ananatis_99-32	ctg16_151			none					135
1	JABEAQ010000011.1.region001	Pantoea_ananatis_PNA_18_5S	ctg22_88			none					135
1	JALKKZ010000002.1.region001	Pantoea_ananatis_18-7S	ctg16_271			none					135
1	JABEBM010000004.1.region001	Pantoea_ananatis_PNA_99_14	ctg18_146			none					135
1	JABDZK010000003.1.region001	Pantoea_ananatis_PANS_99_29	ctg17_313			none					135
1	JALKKK010000002.1.region001	Pantoea_ananatis_19-13	ctg22_305			none					135
1	JMJJ01000006.1.region001	Pantoea_ananatis_LMG_2665_2	ctg7_239			none					135
1	JABEAP010000003.1.region001	Pantoea_ananatis_PNA_18_5	ctg15_271			none					135
1	JALKLW010000001.1.region001	Pantoea_ananatis_99-7	ctg11_221			none					135
1	JALKKJ010000003.1.region001	Pantoea_ananatis_2-5	ctg19_147			none					135
1	JALKKF010000005.1.region001	Pantoea_ananatis_99-1	ctg21_220			none					135
1	JALKJN010000004.1.region001	Pantoea_ananatis_99-33	ctg33_135			none					135
1	CP001875.2.region001	Pantoea_ananatis_LMG_20103	recovered_CP001875.2_0260	hypothetical		none					135
1	JALKLM010000007.1.region001	Pantoea_ananatis_05-1	ctg38_46			none					135
1	JABDZT010000003.1.region001	Pantoea_ananatis_PNA_03_1	ctg15_242			none					135
1	JABEAN010000003.1.region001	Pantoea_ananatis_PNA_18_2	ctg10_245			none					135
1	JALKLE010000002.1.region001	Pantoea_ananatis_99-29	ctg21_146			none					135
1	JALKLC010000006.1.region001	Pantoea_ananatis_99-25	ctg19_220			none					135
1	JABEBD010000003.1.region001	Pantoea_ananatis_PNA_97_3	ctg16_270			none					135
1	JABEBR010000003.1.region001	Pantoea_ananatis_PNA_99_8	ctg19_148			none					135
1	JALKKR010000003.1.region001	Pantoea_ananatis_1-2	ctg18_168			none					135
1	JALKJW010000002.1.region001	Pantoea_ananatis_200-10	ctg22_254			none					135
1	JABEBN010000004.1.region001	Pantoea_ananatis_PNA_99_2	ctg18_114			none					135
1	JAQNAK010000007.1.region001	Pantoea_ananatis_IPG26	ctg37_147			none					135
1	JBBCYJ010000004.1.region001	Pantoea_ananatis_USHLN198	ctg4_241			none					135
1	JALKKU010000004.1.region001	Pantoea_ananatis_08-1	ctg18_147			none					135
1	JALKLS010000003.1.region001	Pantoea_ananatis_97-11	ctg17_243			none					135
1	JBBCZL010000002.1.region001	Pantoea_ananatis_USHLN34	ctg2_100			none					135
1	JALKKC010000004.1.region001	Pantoea_ananatis_98-12	ctg24_125			none					135
1	JABDZW010000004.1.region001	Pantoea_ananatis_PNA_06_4	ctg16_243			none					135
1	JALKLY010000004.1.region001	Pantoea_ananatis_06-4	ctg15_219			none					135
1	JABEAZ010000003.1.region001	Pantoea_ananatis_PNA_200_7	ctg15_274			none					135
1	JALKKN010000004.1.region001	Pantoea_ananatis_200-2	ctg24_244			none					135
1	FPJM01000004.1.region001	Pantoea_ananatis_NFR11	recovered_FPJM01000004.1_0024	hypothetical		none					135
1	JABEAW010000005.1.region001	Pantoea_ananatis_PNA_200_11	ctg17_244			none					135
1	JABEBQ010000003.1.region001	Pantoea_ananatis_PNA_99_7	ctg20_243			none					135
1	JABEBO010000003.1.region001	Pantoea_ananatis_PNA_99_3	ctg18_192			none					135
1	JALKIU010000007.1.region001	Pantoea_ananatis_4-2	ctg29_15			none					135
1	JALKKD010000002.1.region001	Pantoea_ananatis_98-2	ctg22_209			none					135
1	JALKJO010000003.1.region001	Pantoea_ananatis_99-4	ctg25_290			none					135
1	JALKLP010000004.1.region001	Pantoea_ananatis_99-3	ctg28_191			none					135
1	JABDZD010000007.1.region001	Pantoea_ananatis_PANS_4_2	ctg21_15			none					135
1	BATH01000003.1.region001	Pantoea_ananatis_DAR_76143_DAR76143	ctg123_37			none					135
1	JABEBH010000003.1.region001	Pantoea_ananatis_PNA_98_2	ctg18_410			none					135
1	JABDZP010000003.1.region001	Pantoea_ananatis_PANS_99_4	ctg16_314			none					135
1	QRDI01000007.1.region001	Pantoea_ananatis_PANS_02-01	C7423_10719	hypothetical protein		none					135
1	JALKLX010000012.1.region001	Pantoea_ananatis_99-9_2	ctg3_51			none					135
1	CM188849.1.region001	Pantoea_ananatis_RP1	ctg1_914			none					135
1	JALKLT010000002.1.region001	Pantoea_ananatis_98-1	ctg22_427			none					135
1	JABEBS010000011.1.region001	Pantoea_ananatis_PNA_99_9	ctg2_57			none					135
1	JALKLQ010000001.1.region001	Pantoea_ananatis_2-6	ctg11_220			none					135
1	JABDYY010000005.1.region001	Pantoea_ananatis_PANS_2_6	ctg15_243			none					135
1	JALKKS010000005.1.region001	Pantoea_ananatis_2-1	ctg27_244			none					135
1	JABEAA010000005.1.region001	Pantoea_ananatis_PNA_07_14	ctg19_243			none					135
1	QGTO01000003.1.region001	Pantoea_ananatis_PNA_98-11	C7426_103318	hypothetical protein		none					135
1	JALKKT010000005.1.region001	Pantoea_ananatis_07-14	ctg25_103			none					135
1	JABDYW010000005.1.region001	Pantoea_ananatis_PANS_2_1	ctg22_244			none					135
1	JALKKB010000003.1.region001	Pantoea_ananatis_98-11	ctg29_285			none					135
1	HE617160.1.region001	Pantoea_ananatis_LMG_5342	PANA5342_0785	hypothetical protein		none					2
1	CVNG01000056.1.region001	Pantoea_ananatis_S7	BN1183_CH_00520	Uncharacterized protein		none					2
1	AP019753.1.region001	Pantoea_ananatis_FU-01	recovered_AP019753.1_0068	hypothetical		none					6
1	CVNG01000056.1.region001	Pantoea_ananatis_S7	BN1183_CH_00670	hypothetical protein		none					6
1	JBYHZK010000001.1.region001	Pantoea_ananatis_JEL0892	recovered_JBYHZK010000001.1_0071	hypothetical		none					6
1	CP001875.2.region001	Pantoea_ananatis_LMG_20103	recovered_CP001875.2_0259	hypothetical		none					6
1	QRDI01000007.1.region001	Pantoea_ananatis_PANS_02-01	recovered_QRDI01000007.1_0005	hypothetical		none					6
1	QGTO01000003.1.region001	Pantoea_ananatis_PNA_98-11	recovered_QGTO01000003.1_0035	hypothetical		none					6
1	AP019753.1.region001	Pantoea_ananatis_FU-01	PAFU01_07900	hypothetical protein		none					1
1	AP019753.1.region001	Pantoea_ananatis_FU-01	PAFU01_08000	hypothetical protein		none					1
1	JBYHZF010000005.1.region001	Pantoea_ananatis_PP094-PanT1S3	AC26BP_02850	aconitase family protein	aconitase family protein	observed					1
1	JBYHZL010000009.1.region001	Pantoea_ananatis_JEL0891	recovered_JBYHZL010000009.1_0001	hypothetical protein		none					1
1	JABDZM010000004.1.region001	Pantoea_ananatis_PANS_99_32	ctg11_136			none					2
1	JALKLG010000003.1.region001	Pantoea_ananatis_99-32	ctg16_136			none					2
1	JABDZM010000004.1.region001	Pantoea_ananatis_PANS_99_32	ctg11_137			none					2
1	JALKLG010000003.1.region001	Pantoea_ananatis_99-32	ctg16_137			none					2
1	JABDZM010000004.1.region001	Pantoea_ananatis_PANS_99_32	ctg11_144			none					2
1	JALKLG010000003.1.region001	Pantoea_ananatis_99-32	ctg16_144			none					2
1	JABDZZ010000004.1.region001	Pantoea_ananatis_PNA_07_13	ctg14_241			none					2
1	JALKJP010000004.1.region001	Pantoea_ananatis_07-13	ctg24_219			none					2
1	JBNFPX010000006.1.region001	Pantoea_ananatis_J-2	ACP3PF_12175	transposase	transposase	observed					1
1	JBYHZK010000001.1.region001	Pantoea_ananatis_JEL0892	AC26EW_04060	IS3 family transposase	IS3 family transposase	observed					2
1	CM168046.1.region001	Pantoea_ananatis_SK-1	AC1EW0_18220	IS3 family transposase	IS3 family transposase	observed					2
1	JALKLF010000010.1.region001	Pantoea_ananatis_99-31	ctg11_19			none					2
1	BATH01000003.1.region001	Pantoea_ananatis_DAR_76143_DAR76143	ctg123_35			none					2
1	JBSPZY010000003.1.region001	Pantoea_ananatis_117T1	ACWXWA_09405	DUF2442 domain-containing protein		none					8
1	JABEBO010000003.1.region001	Pantoea_ananatis_PNA_99_3	ctg18_213			none					8
1	JALKKD010000002.1.region001	Pantoea_ananatis_98-2	ctg22_188			none					8
1	NMZR01000002.1.region001	Pantoea_ananatis_PANS_99-3	CG427_07200	DUF2442 domain-containing protein		none					8
1	JALKJO010000003.1.region001	Pantoea_ananatis_99-4	ctg25_311			none					8
1	JALKLP010000004.1.region001	Pantoea_ananatis_99-3	ctg28_212			none					8
1	JABEBH010000003.1.region001	Pantoea_ananatis_PNA_98_2	ctg18_389			none					8
1	JABDZP010000003.1.region001	Pantoea_ananatis_PANS_99_4	ctg16_335			none					8
1	JBSPZY010000003.1.region001	Pantoea_ananatis_117T1	ACWXWA_09410	DUF4160 domain-containing protein		none					8
1	JABEBO010000003.1.region001	Pantoea_ananatis_PNA_99_3	ctg18_212			none					8
1	JALKKD010000002.1.region001	Pantoea_ananatis_98-2	ctg22_189			none					8
1	NMZR01000002.1.region001	Pantoea_ananatis_PANS_99-3	CG427_07205	hypothetical protein		none					8
1	JALKJO010000003.1.region001	Pantoea_ananatis_99-4	ctg25_310			none					8
1	JALKLP010000004.1.region001	Pantoea_ananatis_99-3	ctg28_211			none					8
1	JABEBH010000003.1.region001	Pantoea_ananatis_PNA_98_2	ctg18_390			none					8
1	JABDZP010000003.1.region001	Pantoea_ananatis_PANS_99_4	ctg16_334			none					8
1	JBSPZY010000003.1.region001	Pantoea_ananatis_117T1	ACWXWA_09415	single-stranded DNA-binding protein	single-stranded DNA-binding protein	observed					9
1	JABEBO010000003.1.region001	Pantoea_ananatis_PNA_99_3	ctg18_211		single-stranded DNA-binding protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	3	3	0	9
1	JALKKD010000002.1.region001	Pantoea_ananatis_98-2	ctg22_190		single-stranded DNA-binding protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	3	3	0	9
1	NMZR01000002.1.region001	Pantoea_ananatis_PANS_99-3	CG427_07210	single-stranded DNA-binding protein	single-stranded DNA-binding protein	observed					9
1	JALKJO010000003.1.region001	Pantoea_ananatis_99-4	ctg25_309		single-stranded DNA-binding protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	3	3	0	9
1	JALKLP010000004.1.region001	Pantoea_ananatis_99-3	ctg28_210		single-stranded DNA-binding protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	3	3	0	9
1	JABEBH010000003.1.region001	Pantoea_ananatis_PNA_98_2	ctg18_391		single-stranded DNA-binding protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	3	3	0	9
1	JABDZP010000003.1.region001	Pantoea_ananatis_PANS_99_4	ctg16_333		single-stranded DNA-binding protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	3	3	0	9
1	CM168046.1.region001	Pantoea_ananatis_SK-1	AC1EW0_18185	single-stranded DNA-binding protein	single-stranded DNA-binding protein	observed					9
1	JBSPZY010000003.1.region001	Pantoea_ananatis_117T1	ACWXWA_09420	STY4534 family ICE replication protein	STY4534 family ICE replication protein	observed					9
1	JABEBO010000003.1.region001	Pantoea_ananatis_PNA_99_3	ctg18_210		STY4534 family ICE replication protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	0	9
1	JALKKD010000002.1.region001	Pantoea_ananatis_98-2	ctg22_191		STY4534 family ICE replication protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	0	9
1	NMZR01000002.1.region001	Pantoea_ananatis_PANS_99-3	CG427_07215	hypothetical protein	STY4534 family ICE replication protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	0	9
1	JALKJO010000003.1.region001	Pantoea_ananatis_99-4	ctg25_308		STY4534 family ICE replication protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	0	9
1	JALKLP010000004.1.region001	Pantoea_ananatis_99-3	ctg28_209		STY4534 family ICE replication protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	0	9
1	JABEBH010000003.1.region001	Pantoea_ananatis_PNA_98_2	ctg18_392		STY4534 family ICE replication protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	0	9
1	JABDZP010000003.1.region001	Pantoea_ananatis_PANS_99_4	ctg16_332		STY4534 family ICE replication protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	0	9
1	CM168046.1.region001	Pantoea_ananatis_SK-1	AC1EW0_18190	STY4534 family ICE replication protein	STY4534 family ICE replication protein	observed					9
1	JBSPZY010000003.1.region001	Pantoea_ananatis_117T1	recovered_JBSPZY010000003.1_0029	hypothetical		none					3
1	NMZR01000002.1.region001	Pantoea_ananatis_PANS_99-3	recovered_NMZR01000002.1_0035	hypothetical		none					3
1	CM168046.1.region001	Pantoea_ananatis_SK-1	recovered_CM168046.1_0272	hypothetical		none					3
1	JBSPZY010000003.1.region001	Pantoea_ananatis_117T1	ACWXWA_09425	DNA topoisomerase III	DNA topoisomerase III	observed					9
1	JABEBO010000003.1.region001	Pantoea_ananatis_PNA_99_3	ctg18_209		DNA topoisomerase III	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	3	3	0	9
1	JALKKD010000002.1.region001	Pantoea_ananatis_98-2	ctg22_192		DNA topoisomerase III	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	3	3	0	9
1	NMZR01000002.1.region001	Pantoea_ananatis_PANS_99-3	CG427_07220	DNA topoisomerase III	DNA topoisomerase III	observed					9
1	JALKJO010000003.1.region001	Pantoea_ananatis_99-4	ctg25_307		DNA topoisomerase III	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	3	3	0	9
1	JALKLP010000004.1.region001	Pantoea_ananatis_99-3	ctg28_208		DNA topoisomerase III	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	3	3	0	9
1	JABEBH010000003.1.region001	Pantoea_ananatis_PNA_98_2	ctg18_393		DNA topoisomerase III	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	3	3	0	9
1	JABDZP010000003.1.region001	Pantoea_ananatis_PANS_99_4	ctg16_331		DNA topoisomerase III	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_SK-1	3	3	0	9
1	CM168046.1.region001	Pantoea_ananatis_SK-1	AC1EW0_18195	DNA topoisomerase III	DNA topoisomerase III	observed					9
1	JBSPZY010000003.1.region001	Pantoea_ananatis_117T1	ACWXWA_09430	PFL_4669 family integrating conjugative element protein	PFL_4669 family integrating conjugative element protein	observed					13
1	JABEBO010000003.1.region001	Pantoea_ananatis_PNA_99_3	ctg18_208		PFL_4669 family integrating conjugative element protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	1	13
1	JALKKD010000002.1.region001	Pantoea_ananatis_98-2	ctg22_193		PFL_4669 family integrating conjugative element protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	1	13
1	NMZR01000002.1.region001	Pantoea_ananatis_PANS_99-3	CG427_07225	TIGR03761 family integrating conjugative element protein	TIGR03761 family integrating conjugative element protein	observed					13
1	JALKJO010000003.1.region001	Pantoea_ananatis_99-4	ctg25_306		PFL_4669 family integrating conjugative element protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	1	13
1	JALKLP010000004.1.region001	Pantoea_ananatis_99-3	ctg28_207		PFL_4669 family integrating conjugative element protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	1	13
1	JABEBH010000003.1.region001	Pantoea_ananatis_PNA_98_2	ctg18_394		PFL_4669 family integrating conjugative element protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	1	13
1	JABDZP010000003.1.region001	Pantoea_ananatis_PANS_99_4	ctg16_330		PFL_4669 family integrating conjugative element protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	1	13
1	JALKKS010000005.1.region001	Pantoea_ananatis_2-1	ctg27_265		PFL_4669 family integrating conjugative element protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	1	13
1	JABEAA010000005.1.region001	Pantoea_ananatis_PNA_07_14	ctg19_266		PFL_4669 family integrating conjugative element protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	1	13
1	JALKKT010000005.1.region001	Pantoea_ananatis_07-14	ctg25_80		PFL_4669 family integrating conjugative element protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	1	13
1	JABDYW010000005.1.region001	Pantoea_ananatis_PANS_2_1	ctg22_266		PFL_4669 family integrating conjugative element protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	1	13
1	CM168046.1.region001	Pantoea_ananatis_SK-1	AC1EW0_18200	PFL_4669 family integrating conjugative element protein	PFL_4669 family integrating conjugative element protein	observed					13
1	JBSPZY010000003.1.region001	Pantoea_ananatis_117T1	ACWXWA_09435	ATP-binding protein	ATP-binding protein	observed					2
1	CM168046.1.region001	Pantoea_ananatis_SK-1	AC1EW0_18205	ATP-binding protein	ATP-binding protein	observed					2
1	JBSPZY010000003.1.region001	Pantoea_ananatis_117T1	ACWXWA_09440	IS66-like element accessory protein TnpA	IS66-like element accessory protein TnpA	observed					13
1	JABEBO010000003.1.region001	Pantoea_ananatis_PNA_99_3	ctg18_207		IS66-like element accessory protein TnpA	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	1	13
1	JALKKD010000002.1.region001	Pantoea_ananatis_98-2	ctg22_194		IS66-like element accessory protein TnpA	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	1	13
1	NMZR01000002.1.region001	Pantoea_ananatis_PANS_99-3	CG427_07230	IS66 family insertion sequence hypothetical protein	IS66 family insertion sequence hypothetical protein	observed					13
1	JALKJO010000003.1.region001	Pantoea_ananatis_99-4	ctg25_305		IS66-like element accessory protein TnpA	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	1	13
1	JALKLP010000004.1.region001	Pantoea_ananatis_99-3	ctg28_206		IS66-like element accessory protein TnpA	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	1	13
1	JABEBH010000003.1.region001	Pantoea_ananatis_PNA_98_2	ctg18_395		IS66-like element accessory protein TnpA	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	1	13
1	JABDZP010000003.1.region001	Pantoea_ananatis_PANS_99_4	ctg16_329		IS66-like element accessory protein TnpA	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	1	13
1	JALKKS010000005.1.region001	Pantoea_ananatis_2-1	ctg27_264		IS66-like element accessory protein TnpA	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	1	13
1	JABEAA010000005.1.region001	Pantoea_ananatis_PNA_07_14	ctg19_265		IS66-like element accessory protein TnpA	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	1	13
1	JALKKT010000005.1.region001	Pantoea_ananatis_07-14	ctg25_81		IS66-like element accessory protein TnpA	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	1	13
1	JABDYW010000005.1.region001	Pantoea_ananatis_PANS_2_1	ctg22_265		IS66-like element accessory protein TnpA	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_SK-1	2	2	1	13
1	CM168046.1.region001	Pantoea_ananatis_SK-1	AC1EW0_18210	IS66-like element accessory protein TnpA	IS66-like element accessory protein TnpA	observed					13
1	JBSPZY010000003.1.region001	Pantoea_ananatis_117T1	ACWXWA_09445	site-specific integrase	site-specific integrase	observed					1
1	JBSPZY010000003.1.region001	Pantoea_ananatis_117T1	ACWXWA_09450	methyl-accepting chemotaxis protein	methyl-accepting chemotaxis protein	observed					1
1	JBSPZY010000003.1.region001	Pantoea_ananatis_117T1	ACWXWA_09455	hypothetical protein		none					6
1	QRDI01000007.1.region001	Pantoea_ananatis_PANS_02-01	recovered_QRDI01000007.1_0003	hypothetical		none					6
1	JABEAA010000005.1.region001	Pantoea_ananatis_PNA_07_14	ctg19_258			none					6
1	QGTO01000003.1.region001	Pantoea_ananatis_PNA_98-11	C7426_103303	hypothetical protein		none					6
1	JALKKT010000005.1.region001	Pantoea_ananatis_07-14	ctg25_88			none					6
1	JALKKB010000003.1.region001	Pantoea_ananatis_98-11	ctg29_270			none					6
1	JBSPZY010000003.1.region001	Pantoea_ananatis_117T1	ACWXWA_09460	trans-sulfuration enzyme family protein	trans-sulfuration enzyme family protein	observed					19
1	JABEBO010000003.1.region001	Pantoea_ananatis_PNA_99_3	ctg18_206		cystathionine beta-lyase	transferred	Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	3	3	3	19
1	NMZV01000006.1.region001	Pantoea_ananatis_PANS_04-2	CG432_16670	PLP-dependent transferase	PLP-dependent transferase	observed					19
1	JALKIU010000007.1.region001	Pantoea_ananatis_4-2	ctg29_1		cystathionine beta-lyase	transferred	Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	3	3	3	19
1	JALKKD010000002.1.region001	Pantoea_ananatis_98-2	ctg22_195		cystathionine beta-lyase	transferred	Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	3	3	3	19
1	NMZR01000002.1.region001	Pantoea_ananatis_PANS_99-3	CG427_07235	cystathionine beta-lyase	cystathionine beta-lyase	observed					19
1	JALKJO010000003.1.region001	Pantoea_ananatis_99-4	ctg25_304		cystathionine beta-lyase	transferred	Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	3	3	3	19
1	JALKLP010000004.1.region001	Pantoea_ananatis_99-3	ctg28_205		cystathionine beta-lyase	transferred	Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	3	3	3	19
1	JABDZD010000007.1.region001	Pantoea_ananatis_PANS_4_2	ctg21_1		cystathionine beta-lyase	transferred	Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	3	3	3	19
1	JABEBH010000003.1.region001	Pantoea_ananatis_PNA_98_2	ctg18_396		cystathionine beta-lyase	transferred	Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	3	3	3	19
1	JABDZP010000003.1.region001	Pantoea_ananatis_PANS_99_4	ctg16_328		cystathionine beta-lyase	transferred	Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	3	3	3	19
1	QRDI01000007.1.region001	Pantoea_ananatis_PANS_02-01	C7423_1075	cystathionine beta-lyase	cystathionine beta-lyase	observed					19
1	JALKKS010000005.1.region001	Pantoea_ananatis_2-1	ctg27_258		cystathionine beta-lyase	transferred	Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	3	3	3	19
1	JABEAA010000005.1.region001	Pantoea_ananatis_PNA_07_14	ctg19_257		cystathionine beta-lyase	transferred	Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	3	3	3	19
1	QGTO01000003.1.region001	Pantoea_ananatis_PNA_98-11	C7426_103304	cystathionine beta-lyase	cystathionine beta-lyase	observed					19
1	JALKKT010000005.1.region001	Pantoea_ananatis_07-14	ctg25_89		cystathionine beta-lyase	transferred	Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	3	3	3	19
1	JABDYW010000005.1.region001	Pantoea_ananatis_PANS_2_1	ctg22_258		cystathionine beta-lyase	transferred	Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	3	3	3	19
1	JALKKB010000003.1.region001	Pantoea_ananatis_98-11	ctg29_271		cystathionine beta-lyase	transferred	Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PANS_99-3;Pantoea_ananatis_PNA_98-11	3	3	3	19
1	CM168046.1.region001	Pantoea_ananatis_SK-1	AC1EW0_18235	trans-sulfuration enzyme family protein	trans-sulfuration enzyme family protein	observed					19
1	JBSPZY010000003.1.region001	Pantoea_ananatis_117T1	ACWXWA_09465	ATP-grasp domain-containing protein	ATP-grasp domain-containing protein	observed					19
1	JABEBO010000003.1.region001	Pantoea_ananatis_PNA_99_3	ctg18_205		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PNA_98-11;Pantoea_ananatis_SK-1	4	4	2	19
1	NMZV01000006.1.region001	Pantoea_ananatis_PANS_04-2	CG432_16675	ABC transporter ATP-binding protein	ABC transporter ATP-binding protein	observed					19
1	JALKIU010000007.1.region001	Pantoea_ananatis_4-2	ctg29_2		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PNA_98-11;Pantoea_ananatis_SK-1	4	4	2	19
1	JALKKD010000002.1.region001	Pantoea_ananatis_98-2	ctg22_196		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PNA_98-11;Pantoea_ananatis_SK-1	4	4	2	19
1	NMZR01000002.1.region001	Pantoea_ananatis_PANS_99-3	CG427_07240	ABC transporter ATP-binding protein	ABC transporter ATP-binding protein	observed					19
1	JALKJO010000003.1.region001	Pantoea_ananatis_99-4	ctg25_303		ATP-grasp domain-containing protein	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_PANS_02-01;Pantoea_ananatis_PNA_98-11;Pantoea_ananatis_SK-1	4	4	2	19
